id_transaksi,id_seller,id_produk,tanggal,jam_transaksi,jenis_transaksi,kategori,qty,harga_satuan,total_harga,metode_pembayaran,event,diskon,status_transaksi,tahun,bulan,id_supplier,nama_produk,kategori_produk,harga_jual,harga_modal,stok_awal,minimum_stok,status_produk,tanggal_input_produk,nama_usaha,jenis_usaha,lokasi_usaha,tanggal_bergabung
T010105,U004,P027,2026-10-18,10:51,Pemasukan,Bakery,1,22000,22000,QRIS,Tidak Ada Event,0,Berhasil,2026,10,S004,Cinnamon Roll,Bakery,22000,12000,625,125,aktif,2024-10-13,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010106,U006,P037,2025-11-19,14:23,Pemasukan,Fashion,2,90000,180000,Transfer,Tidak Ada Event,0,Berhasil,2025,11,S006,Hoodie,Fashion,90000,50000,426,85,aktif,2025-05-04,Thrift Hub,Fashion,Bandung,2025-05-01
T010106,U006,P036,2025-11-19,14:23,Pemasukan,Fashion,1,150000,150000,Transfer,Tidak Ada Event,0,Berhasil,2025,11,S006,Jaket Kulit,Fashion,150000,90000,534,107,aktif,2025-05-12,Thrift Hub,Fashion,Bandung,2025-05-01
T010106,U006,P039,2025-11-19,14:23,Pemasukan,Fashion,1,120000,120000,Transfer,Tidak Ada Event,0,Berhasil,2025,11,S006,Celana Cargo,Fashion,120000,70000,759,152,aktif,2025-05-08,Thrift Hub,Fashion,Bandung,2025-05-01
T010107,U001,P002,2026-02-12,22:07,Pemasukan,Minuman,4,20000,80000,QRIS,Tidak Ada Event,0,Dibatalkan,2026,2,S001,Latte,Minuman,20000,10000,825,165,aktif,2024-01-15,Warkop GenZ,Kafe,Bandung,2024-01-10
T010108,U003,P017,2025-05-20,15:34,Pemasukan,Makanan,1,20000,20000,Cash,Tidak Ada Event,0,Berhasil,2025,5,S003,Nasi Goreng,Makanan,20000,10000,680,136,aktif,2024-07-22,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010109,U006,P036,2026-12-24,20:04,Pemasukan,Fashion,1,150000,142500,QRIS,Tidak Ada Event,5,Berhasil,2026,12,S006,Jaket Kulit,Fashion,150000,90000,534,107,aktif,2025-05-12,Thrift Hub,Fashion,Bandung,2025-05-01
T010109,U006,P040,2026-12-24,20:04,Pengeluaran,Fashion,2,50000,95000,QRIS,Tidak Ada Event,5,Berhasil,2026,12,S006,Topi,Fashion,50000,25000,412,82,stok_menipis,2025-05-07,Thrift Hub,Fashion,Bandung,2025-05-01
T010110,U004,P027,2025-08-19,18:38,Pengeluaran,Bakery,2,22000,41800,Cash,Tidak Ada Event,5,Berhasil,2025,8,S004,Cinnamon Roll,Bakery,22000,12000,625,125,aktif,2024-10-13,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010110,U004,P026,2025-08-19,18:38,Pemasukan,Bakery,1,18000,17100,Cash,Tidak Ada Event,5,Berhasil,2025,8,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010111,U002,P014,2026-02-02,09:39,Pemasukan,Snack,3,14000,42000,QRIS,2.2 Sale,0,Berhasil,2026,2,S004,Cookies,Snack,14000,7000,1299,260,aktif,2024-03-08,Warung Madura,Retail,Cimahi,2024-03-01
T010112,U004,P030,2026-04-28,09:38,Pemasukan,Bakery,1,28000,23800,QRIS,Tidak Ada Event,15,Berhasil,2026,4,S004,Cheesecake,Bakery,28000,14000,666,133,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010112,U004,P027,2026-04-28,09:38,Pemasukan,Bakery,3,22000,56100,QRIS,Tidak Ada Event,15,Berhasil,2026,4,S004,Cinnamon Roll,Bakery,22000,12000,625,125,aktif,2024-10-13,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010113,U001,P003,2025-09-23,19:09,Pemasukan,Minuman,2,18000,36000,QRIS,Tidak Ada Event,0,Berhasil,2025,9,S001,Kopi Susu,Minuman,18000,9000,752,150,aktif,2024-01-22,Warkop GenZ,Kafe,Bandung,2024-01-10
T010113,U001,P001,2025-09-23,19:09,Pemasukan,Minuman,1,15000,15000,QRIS,Tidak Ada Event,0,Berhasil,2025,9,S001,Americano,Minuman,15000,7000,757,151,aktif,2024-01-21,Warkop GenZ,Kafe,Bandung,2024-01-10
T010114,U004,P030,2026-10-15,08:00,Pemasukan,Bakery,4,28000,112000,Cash,Tidak Ada Event,0,Berhasil,2026,10,S004,Cheesecake,Bakery,28000,14000,666,133,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010114,U004,P029,2026-10-15,08:00,Pemasukan,Bakery,3,12000,36000,Cash,Tidak Ada Event,0,Berhasil,2026,10,S004,Kue Balok,Bakery,12000,6000,852,170,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010114,U004,P028,2026-10-15,08:00,Pemasukan,Bakery,3,15000,45000,Cash,Tidak Ada Event,0,Berhasil,2026,10,S004,Dorayaki,Bakery,15000,7000,638,128,stok_menipis,2024-10-08,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010115,U004,P027,2025-10-05,12:06,Pemasukan,Bakery,2,22000,44000,Cash,Tidak Ada Event,0,Berhasil,2025,10,S004,Cinnamon Roll,Bakery,22000,12000,625,125,aktif,2024-10-13,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010116,U006,P036,2025-07-24,14:26,Pemasukan,Fashion,1,150000,150000,QRIS,Tidak Ada Event,0,Berhasil,2025,7,S006,Jaket Kulit,Fashion,150000,90000,534,107,aktif,2025-05-12,Thrift Hub,Fashion,Bandung,2025-05-01
T010116,U006,P037,2025-07-24,14:26,Pemasukan,Fashion,1,90000,90000,QRIS,Tidak Ada Event,0,Berhasil,2025,7,S006,Hoodie,Fashion,90000,50000,426,85,aktif,2025-05-04,Thrift Hub,Fashion,Bandung,2025-05-01
T010117,U005,P034,2025-06-07,12:02,Pengeluaran,Laundry,4,7000,25200,QRIS,Tidak Ada Event,10,Berhasil,2025,6,S005,Cuci Kiloan,Laundry,7000,3000,4294,859,aktif,2025-02-11,CleanWash,Laundry,Bandung,2025-02-01
T010118,U005,P033,2026-07-11,11:01,Pemasukan,Laundry,6,12000,72000,QRIS,Tidak Ada Event,0,Berhasil,2026,7,S005,Pewangi,Laundry,12000,6000,2635,527,aktif,2025-02-06,CleanWash,Laundry,Bandung,2025-02-01
T010118,U005,P034,2026-07-11,11:01,Pemasukan,Laundry,6,7000,42000,QRIS,Tidak Ada Event,0,Berhasil,2026,7,S005,Cuci Kiloan,Laundry,7000,3000,4294,859,aktif,2025-02-11,CleanWash,Laundry,Bandung,2025-02-01
T010119,U004,P026,2025-05-16,17:18,Pemasukan,Bakery,2,18000,36000,Cash,Tidak Ada Event,0,Berhasil,2025,5,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010119,U004,P027,2025-05-16,17:18,Pemasukan,Bakery,4,22000,88000,Cash,Tidak Ada Event,0,Berhasil,2025,5,S004,Cinnamon Roll,Bakery,22000,12000,625,125,aktif,2024-10-13,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010120,U003,P017,2025-05-25,19:22,Pengeluaran,Makanan,2,20000,40000,Transfer,Tidak Ada Event,0,Berhasil,2025,5,S003,Nasi Goreng,Makanan,20000,10000,680,136,aktif,2024-07-22,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010120,U003,P019,2025-05-25,19:22,Pemasukan,Makanan,5,28000,140000,Transfer,Tidak Ada Event,0,Berhasil,2025,5,S003,Soto Betawi,Makanan,28000,15000,671,134,aktif,2024-07-27,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010120,U003,P016,2025-05-25,19:22,Pemasukan,Makanan,3,35000,105000,Transfer,Tidak Ada Event,0,Berhasil,2025,5,S003,Steak Ayam,Makanan,35000,18000,1070,214,aktif,2024-07-16,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010121,U003,P016,2025-02-24,21:06,Pemasukan,Makanan,4,35000,140000,QRIS,Tidak Ada Event,0,Berhasil,2025,2,S003,Steak Ayam,Makanan,35000,18000,1070,214,aktif,2024-07-16,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010121,U003,P024,2025-02-24,21:06,Pengeluaran,Frozen Food,1,22000,22000,QRIS,Tidak Ada Event,0,Berhasil,2025,2,S008,Dimsum Frozen,Frozen Food,22000,12000,914,183,aktif,2024-07-21,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010122,U004,P027,2024-12-12,16:12,Pemasukan,Bakery,4,22000,88000,QRIS,12.12 Sale,0,Berhasil,2024,12,S004,Cinnamon Roll,Bakery,22000,12000,625,125,aktif,2024-10-13,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010122,U004,P026,2024-12-12,16:12,Pemasukan,Bakery,2,18000,36000,QRIS,12.12 Sale,0,Berhasil,2024,12,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010123,U001,P004,2024-12-26,19:06,Pemasukan,Minuman,3,10000,30000,QRIS,Tidak Ada Event,0,Berhasil,2024,12,S007,Coca-cola,Minuman,10000,5000,744,149,aktif,2024-01-19,Warkop GenZ,Kafe,Bandung,2024-01-10
T010124,U003,P025,2026-05-24,15:13,Pemasukan,Frozen Food,5,25000,125000,QRIS,Tidak Ada Event,0,Berhasil,2026,5,S008,Bakso Frozen,Frozen Food,25000,13000,1399,280,aktif,2024-07-27,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010125,U003,P018,2025-02-06,19:52,Pemasukan,Makanan,3,25000,75000,Cash,Tidak Ada Event,0,Berhasil,2025,2,S003,Sate Ayam,Makanan,25000,13000,970,194,aktif,2024-07-29,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010125,U003,P017,2025-02-06,19:52,Pemasukan,Makanan,3,20000,60000,Cash,Tidak Ada Event,0,Berhasil,2025,2,S003,Nasi Goreng,Makanan,20000,10000,680,136,aktif,2024-07-22,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010126,U005,P032,2026-03-02,13:25,Pemasukan,Laundry,5,15000,75000,Cash,Ramadan,0,Berhasil,2026,3,S005,Pemutih,Laundry,15000,8000,4148,830,aktif,2025-02-02,CleanWash,Laundry,Bandung,2025-02-01
T010126,U005,P031,2026-03-02,13:25,Pemasukan,Laundry,7,12000,84000,Cash,Ramadan,0,Berhasil,2026,3,S005,Deterjen,Laundry,12000,7000,2614,523,aktif,2025-02-14,CleanWash,Laundry,Bandung,2025-02-01
T010127,U002,P011,2025-03-27,07:27,Pemasukan,Snack,3,12000,36000,QRIS,Ramadan,0,Dibatalkan,2025,3,S004,Chitato,Snack,12000,7000,1914,383,aktif,2024-03-04,Warung Madura,Retail,Cimahi,2024-03-01
T010128,U002,P014,2026-10-18,12:40,Pemasukan,Snack,4,14000,56000,Cash,Tidak Ada Event,0,Berhasil,2026,10,S004,Cookies,Snack,14000,7000,1299,260,aktif,2024-03-08,Warung Madura,Retail,Cimahi,2024-03-01
T010128,U002,P015,2026-10-18,12:40,Pemasukan,Snack,2,10000,20000,Cash,Tidak Ada Event,0,Berhasil,2026,10,S004,Crackers,Snack,10000,5000,1818,364,aktif,2024-03-07,Warung Madura,Retail,Cimahi,2024-03-01
T010129,U006,P039,2026-05-07,21:29,Pemasukan,Fashion,2,120000,216000,QRIS,Tidak Ada Event,10,Berhasil,2026,5,S006,Celana Cargo,Fashion,120000,70000,759,152,aktif,2025-05-08,Thrift Hub,Fashion,Bandung,2025-05-01
T010130,U006,P039,2025-09-02,13:37,Pemasukan,Fashion,1,120000,120000,QRIS,Tidak Ada Event,0,Berhasil,2025,9,S006,Celana Cargo,Fashion,120000,70000,759,152,aktif,2025-05-08,Thrift Hub,Fashion,Bandung,2025-05-01
T010130,U006,P038,2025-09-02,13:37,Pemasukan,Fashion,1,75000,75000,QRIS,Tidak Ada Event,0,Berhasil,2025,9,S006,Kaos Polo,Fashion,75000,40000,434,87,aktif,2025-05-10,Thrift Hub,Fashion,Bandung,2025-05-01
T010131,U005,P032,2025-09-15,13:22,Pengeluaran,Laundry,8,15000,120000,QRIS,Tidak Ada Event,0,Berhasil,2025,9,S005,Pemutih,Laundry,15000,8000,4148,830,aktif,2025-02-02,CleanWash,Laundry,Bandung,2025-02-01
T010132,U002,P010,2025-02-18,19:56,Pemasukan,Sembako,4,12000,48000,QRIS,Tidak Ada Event,0,Berhasil,2025,2,S002,Kecap,Sembako,12000,8000,2513,503,aktif,2024-03-15,Warung Madura,Retail,Cimahi,2024-03-01
T010132,U002,P012,2025-02-18,19:56,Pemasukan,Snack,3,18000,54000,QRIS,Tidak Ada Event,0,Berhasil,2025,2,S004,Pringles,Snack,18000,9000,1359,272,aktif,2024-03-06,Warung Madura,Retail,Cimahi,2024-03-01
T010133,U003,P022,2026-11-16,15:25,Pemasukan,Frozen Food,1,15000,15000,Cash,Tidak Ada Event,0,Berhasil,2026,11,S008,Sosis Frozen,Frozen Food,15000,7000,984,197,aktif,2024-07-22,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010134,U004,P030,2024-11-28,12:03,Pemasukan,Bakery,3,28000,84000,Cash,Tidak Ada Event,0,Berhasil,2024,11,S004,Cheesecake,Bakery,28000,14000,666,133,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010134,U004,P029,2024-11-28,12:03,Pemasukan,Bakery,3,12000,36000,Cash,Tidak Ada Event,0,Berhasil,2024,11,S004,Kue Balok,Bakery,12000,6000,852,170,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010135,U003,P023,2024-10-19,20:55,Pemasukan,Frozen Food,1,18000,18000,QRIS,Tidak Ada Event,0,Berhasil,2024,10,S008,Kentang Frozen,Frozen Food,18000,10000,1073,215,aktif,2024-07-29,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010135,U003,P024,2024-10-19,20:55,Pemasukan,Frozen Food,4,22000,88000,QRIS,Tidak Ada Event,0,Berhasil,2024,10,S008,Dimsum Frozen,Frozen Food,22000,12000,914,183,aktif,2024-07-21,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010136,U001,P005,2026-03-09,18:08,Pemasukan,Minuman,3,5000,15000,QRIS,Ramadan,0,Berhasil,2026,3,S007,Air Mineral,Minuman,5000,2500,715,143,aktif,2024-01-11,Warkop GenZ,Kafe,Bandung,2024-01-10
T010137,U003,P025,2025-03-11,21:16,Pemasukan,Frozen Food,4,25000,100000,Transfer,Ramadan,0,Berhasil,2025,3,S008,Bakso Frozen,Frozen Food,25000,13000,1399,280,aktif,2024-07-27,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010137,U003,P017,2025-03-11,21:16,Pemasukan,Makanan,2,20000,40000,Transfer,Ramadan,0,Berhasil,2025,3,S003,Nasi Goreng,Makanan,20000,10000,680,136,aktif,2024-07-22,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010137,U003,P022,2025-03-11,21:16,Pemasukan,Frozen Food,3,15000,45000,Transfer,Ramadan,0,Berhasil,2025,3,S008,Sosis Frozen,Frozen Food,15000,7000,984,197,aktif,2024-07-22,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010138,U003,P022,2024-12-24,20:47,Pemasukan,Frozen Food,4,15000,60000,QRIS,Tidak Ada Event,0,Berhasil,2024,12,S008,Sosis Frozen,Frozen Food,15000,7000,984,197,aktif,2024-07-22,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010138,U003,P017,2024-12-24,20:47,Pemasukan,Makanan,5,20000,100000,QRIS,Tidak Ada Event,0,Berhasil,2024,12,S003,Nasi Goreng,Makanan,20000,10000,680,136,aktif,2024-07-22,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010139,U005,P034,2025-11-16,14:29,Pemasukan,Laundry,2,7000,14000,QRIS,Tidak Ada Event,0,Berhasil,2025,11,S005,Cuci Kiloan,Laundry,7000,3000,4294,859,aktif,2025-02-11,CleanWash,Laundry,Bandung,2025-02-01
T010140,U004,P030,2024-11-05,11:08,Pengeluaran,Bakery,2,28000,50400,QRIS,Tidak Ada Event,10,Berhasil,2024,11,S004,Cheesecake,Bakery,28000,14000,666,133,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010140,U004,P028,2024-11-05,11:08,Pemasukan,Bakery,3,15000,40500,QRIS,Tidak Ada Event,10,Berhasil,2024,11,S004,Dorayaki,Bakery,15000,7000,638,128,stok_menipis,2024-10-08,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010140,U004,P026,2024-11-05,11:08,Pemasukan,Bakery,3,18000,48600,QRIS,Tidak Ada Event,10,Berhasil,2024,11,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010141,U002,P007,2026-09-14,20:01,Pemasukan,Sembako,4,70000,266000,Cash,Tidak Ada Event,5,Berhasil,2026,9,S002,Beras,Sembako,70000,60000,2907,581,aktif,2024-03-10,Warung Madura,Retail,Cimahi,2024-03-01
T010141,U002,P013,2026-09-14,20:01,Pemasukan,Snack,2,15000,28500,Cash,Tidak Ada Event,5,Berhasil,2026,9,S004,Silverqueen,Snack,15000,9000,1544,309,aktif,2024-03-14,Warung Madura,Retail,Cimahi,2024-03-01
T010142,U004,P030,2026-08-24,06:47,Pemasukan,Bakery,2,28000,56000,Cash,Tidak Ada Event,0,Berhasil,2026,8,S004,Cheesecake,Bakery,28000,14000,666,133,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010142,U004,P026,2026-08-24,06:47,Pemasukan,Bakery,4,18000,72000,Cash,Tidak Ada Event,0,Berhasil,2026,8,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010142,U004,P029,2026-08-24,06:47,Pemasukan,Bakery,4,12000,48000,Cash,Tidak Ada Event,0,Berhasil,2026,8,S004,Kue Balok,Bakery,12000,6000,852,170,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010143,U005,P035,2026-02-28,11:45,Pemasukan,Laundry,1,25000,25000,Cash,Ramadan,0,Berhasil,2026,2,S005,Dry Cleaning,Laundry,25000,12000,3842,768,aktif,2025-02-05,CleanWash,Laundry,Bandung,2025-02-01
T010143,U005,P032,2026-02-28,11:45,Pemasukan,Laundry,7,15000,105000,Cash,Ramadan,0,Berhasil,2026,2,S005,Pemutih,Laundry,15000,8000,4148,830,aktif,2025-02-02,CleanWash,Laundry,Bandung,2025-02-01
T010144,U005,P032,2026-12-13,18:27,Pengeluaran,Laundry,6,15000,90000,Cash,Tidak Ada Event,0,Berhasil,2026,12,S005,Pemutih,Laundry,15000,8000,4148,830,aktif,2025-02-02,CleanWash,Laundry,Bandung,2025-02-01
T010145,U006,P038,2026-05-23,13:44,Pemasukan,Fashion,2,75000,150000,Cash,Tidak Ada Event,0,Berhasil,2026,5,S006,Kaos Polo,Fashion,75000,40000,434,87,aktif,2025-05-10,Thrift Hub,Fashion,Bandung,2025-05-01
T010145,U006,P037,2026-05-23,13:44,Pemasukan,Fashion,2,90000,180000,Cash,Tidak Ada Event,0,Berhasil,2026,5,S006,Hoodie,Fashion,90000,50000,426,85,aktif,2025-05-04,Thrift Hub,Fashion,Bandung,2025-05-01
T010145,U006,P040,2026-05-23,13:44,Pemasukan,Fashion,2,50000,100000,Cash,Tidak Ada Event,0,Berhasil,2026,5,S006,Topi,Fashion,50000,25000,412,82,stok_menipis,2025-05-07,Thrift Hub,Fashion,Bandung,2025-05-01
T010145,U006,P039,2026-05-23,13:44,Pemasukan,Fashion,1,120000,120000,Cash,Tidak Ada Event,0,Berhasil,2026,5,S006,Celana Cargo,Fashion,120000,70000,759,152,aktif,2025-05-08,Thrift Hub,Fashion,Bandung,2025-05-01
T010146,U006,P038,2026-01-12,16:45,Pemasukan,Fashion,2,75000,150000,Transfer,Tidak Ada Event,0,Berhasil,2026,1,S006,Kaos Polo,Fashion,75000,40000,434,87,aktif,2025-05-10,Thrift Hub,Fashion,Bandung,2025-05-01
T010147,U006,P039,2026-07-27,18:45,Pengeluaran,Fashion,2,120000,240000,Cash,Tidak Ada Event,0,Berhasil,2026,7,S006,Celana Cargo,Fashion,120000,70000,759,152,aktif,2025-05-08,Thrift Hub,Fashion,Bandung,2025-05-01
T010147,U006,P037,2026-07-27,18:45,Pengeluaran,Fashion,2,90000,180000,Cash,Tidak Ada Event,0,Berhasil,2026,7,S006,Hoodie,Fashion,90000,50000,426,85,aktif,2025-05-04,Thrift Hub,Fashion,Bandung,2025-05-01
T010148,U006,P036,2026-09-22,19:43,Pemasukan,Fashion,1,150000,150000,QRIS,Tidak Ada Event,0,Berhasil,2026,9,S006,Jaket Kulit,Fashion,150000,90000,534,107,aktif,2025-05-12,Thrift Hub,Fashion,Bandung,2025-05-01
T010148,U006,P040,2026-09-22,19:43,Pemasukan,Fashion,1,50000,50000,QRIS,Tidak Ada Event,0,Berhasil,2026,9,S006,Topi,Fashion,50000,25000,412,82,stok_menipis,2025-05-07,Thrift Hub,Fashion,Bandung,2025-05-01
T010149,U004,P029,2025-09-06,11:17,Pemasukan,Bakery,4,12000,48000,QRIS,Tidak Ada Event,0,Berhasil,2025,9,S004,Kue Balok,Bakery,12000,6000,852,170,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010149,U004,P026,2025-09-06,11:17,Pemasukan,Bakery,4,18000,72000,QRIS,Tidak Ada Event,0,Berhasil,2025,9,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010149,U004,P030,2025-09-06,11:17,Pemasukan,Bakery,3,28000,84000,QRIS,Tidak Ada Event,0,Berhasil,2025,9,S004,Cheesecake,Bakery,28000,14000,666,133,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010150,U003,P025,2025-01-19,17:27,Pemasukan,Frozen Food,4,25000,100000,Cash,Tidak Ada Event,0,Berhasil,2025,1,S008,Bakso Frozen,Frozen Food,25000,13000,1399,280,aktif,2024-07-27,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010151,U006,P040,2026-12-02,19:49,Pemasukan,Fashion,2,50000,100000,QRIS,Tidak Ada Event,0,Berhasil,2026,12,S006,Topi,Fashion,50000,25000,412,82,stok_menipis,2025-05-07,Thrift Hub,Fashion,Bandung,2025-05-01
T010151,U006,P039,2026-12-02,19:49,Pemasukan,Fashion,2,120000,240000,QRIS,Tidak Ada Event,0,Berhasil,2026,12,S006,Celana Cargo,Fashion,120000,70000,759,152,aktif,2025-05-08,Thrift Hub,Fashion,Bandung,2025-05-01
T010152,U002,P008,2024-05-22,20:05,Pemasukan,Sembako,1,16000,16000,Cash,Tidak Ada Event,0,Berhasil,2024,5,S002,Gula,Sembako,16000,12000,3616,723,aktif,2024-03-13,Warung Madura,Retail,Cimahi,2024-03-01
T010153,U001,P003,2026-10-15,22:41,Pengeluaran,Minuman,1,18000,17100,QRIS,Tidak Ada Event,5,Berhasil,2026,10,S001,Kopi Susu,Minuman,18000,9000,752,150,aktif,2024-01-22,Warkop GenZ,Kafe,Bandung,2024-01-10
T010154,U003,P019,2026-01-04,15:00,Pemasukan,Makanan,4,28000,106400,QRIS,Tidak Ada Event,5,Berhasil,2026,1,S003,Soto Betawi,Makanan,28000,15000,671,134,aktif,2024-07-27,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010155,U002,P010,2025-12-03,17:15,Pemasukan,Sembako,2,12000,24000,QRIS,Tidak Ada Event,0,Berhasil,2025,12,S002,Kecap,Sembako,12000,8000,2513,503,aktif,2024-03-15,Warung Madura,Retail,Cimahi,2024-03-01
T010155,U002,P011,2025-12-03,17:15,Pemasukan,Snack,4,12000,48000,QRIS,Tidak Ada Event,0,Berhasil,2025,12,S004,Chitato,Snack,12000,7000,1914,383,aktif,2024-03-04,Warung Madura,Retail,Cimahi,2024-03-01
T010155,U002,P014,2025-12-03,17:15,Pemasukan,Snack,5,14000,70000,QRIS,Tidak Ada Event,0,Berhasil,2025,12,S004,Cookies,Snack,14000,7000,1299,260,aktif,2024-03-08,Warung Madura,Retail,Cimahi,2024-03-01
T010156,U001,P004,2024-08-20,21:56,Pemasukan,Minuman,1,10000,9500,Cash,Tidak Ada Event,5,Berhasil,2024,8,S007,Coca-cola,Minuman,10000,5000,744,149,aktif,2024-01-19,Warkop GenZ,Kafe,Bandung,2024-01-10
T010156,U001,P005,2024-08-20,21:56,Pemasukan,Minuman,4,5000,19000,Cash,Tidak Ada Event,5,Berhasil,2024,8,S007,Air Mineral,Minuman,5000,2500,715,143,aktif,2024-01-11,Warkop GenZ,Kafe,Bandung,2024-01-10
T010156,U001,P002,2024-08-20,21:56,Pengeluaran,Minuman,1,20000,19000,Cash,Tidak Ada Event,5,Berhasil,2024,8,S001,Latte,Minuman,20000,10000,825,165,aktif,2024-01-15,Warkop GenZ,Kafe,Bandung,2024-01-10
T010157,U002,P010,2024-11-06,20:23,Pemasukan,Sembako,6,12000,72000,QRIS,Tidak Ada Event,0,Berhasil,2024,11,S002,Kecap,Sembako,12000,8000,2513,503,aktif,2024-03-15,Warung Madura,Retail,Cimahi,2024-03-01
T010158,U001,P005,2025-09-22,21:54,Pemasukan,Minuman,3,5000,15000,QRIS,Tidak Ada Event,0,Berhasil,2025,9,S007,Air Mineral,Minuman,5000,2500,715,143,aktif,2024-01-11,Warkop GenZ,Kafe,Bandung,2024-01-10
T010158,U001,P003,2025-09-22,21:54,Pemasukan,Minuman,4,18000,72000,QRIS,Tidak Ada Event,0,Berhasil,2025,9,S001,Kopi Susu,Minuman,18000,9000,752,150,aktif,2024-01-22,Warkop GenZ,Kafe,Bandung,2024-01-10
T010159,U004,P026,2025-09-07,13:54,Pemasukan,Bakery,3,18000,54000,Cash,Tidak Ada Event,0,Berhasil,2025,9,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T010160,U001,P002,2026-09-01,21:00,Pemasukan,Minuman,4,20000,80000,Cash,Tidak Ada Event,0,Berhasil,2026,9,S001,Latte,Minuman,20000,10000,825,165,aktif,2024-01-15,Warkop GenZ,Kafe,Bandung,2024-01-10
T010161,U006,P037,2026-07-22,16:55,Pemasukan,Fashion,1,90000,90000,Cash,Tidak Ada Event,0,Berhasil,2026,7,S006,Hoodie,Fashion,90000,50000,426,85,aktif,2025-05-04,Thrift Hub,Fashion,Bandung,2025-05-01
T010161,U006,P038,2026-07-22,16:55,Pemasukan,Fashion,1,75000,75000,Cash,Tidak Ada Event,0,Berhasil,2026,7,S006,Kaos Polo,Fashion,75000,40000,434,87,aktif,2025-05-10,Thrift Hub,Fashion,Bandung,2025-05-01
T010161,U006,P040,2026-07-22,16:55,Pemasukan,Fashion,2,50000,100000,Cash,Tidak Ada Event,0,Berhasil,2026,7,S006,Topi,Fashion,50000,25000,412,82,stok_menipis,2025-05-07,Thrift Hub,Fashion,Bandung,2025-05-01
T010162,U003,P025,2024-12-11,15:22,Pemasukan,Frozen Food,5,25000,125000,QRIS,Tidak Ada Event,0,Berhasil,2024,12,S008,Bakso Frozen,Frozen Food,25000,13000,1399,280,aktif,2024-07-27,Dapur Nusantara,Kuliner,Garut,2024-07-15
T010162,U003,P023,2024-12-11,15:22,Pemasukan,Frozen Food,5,18000,90000,QRIS,Tidak Ada Event,0,Berhasil,2024,12,S008,Kentang Frozen,Frozen Food,18000,10000,1073,215,aktif,2024-07-29,Dapur Nusantara,Kuliner,Garut,2024-07-15
